customer_key,customer_code,customer_name,customer_type,country_code,city,industry,payment_terms,credit_limit,risk_category,active_from,active_to,is_active
5130,CUST005130,Customer 005130,Government,AT,Berlin,Healthcare,30,2494032.0,MEDIUM,2020-01-01,2035-12-31,True
5131,CUST005131,Customer 005131,SME,DE,Berlin,IT Services,60,3672902.0,HIGH,2020-01-01,2035-12-31,True
5132,CUST005132,Customer 005132,Corporate,SK,Bratislava,Automotive,60,1698915.0,HIGH,2020-01-01,2035-12-31,True
5133,CUST005133,Customer 005133,Government,AT,Vienna,Retail,45,1280076.0,LOW,2020-01-01,2035-12-31,True
5134,CUST005134,Customer 005134,Government,PL,Vienna,Retail,14,794807.0,LOW,2020-01-01,2035-12-31,True
5135,CUST005135,Customer 005135,Corporate,AT,Berlin,Manufacturing,60,4523811.0,LOW,2020-01-01,2035-12-31,True
5136,CUST005136,Customer 005136,Government,PL,Warsaw,Retail,60,2558442.0,HIGH,2020-01-01,2035-12-31,True
5137,CUST005137,Customer 005137,SME,PL,Munich,Energy,60,1746047.0,HIGH,2020-01-01,2035-12-31,True
5138,CUST005138,Customer 005138,Corporate,SK,Prague,Logistics,14,2261117.0,MEDIUM,2020-01-01,2035-12-31,True
5139,CUST005139,Customer 005139,Corporate,DE,Munich,Construction,45,4018301.0,HIGH,2020-01-01,2035-12-31,True
5140,CUST005140,Customer 005140,Government,SK,Warsaw,Manufacturing,45,1588667.0,MEDIUM,2020-01-01,2035-12-31,True
5141,CUST005141,Customer 005141,Corporate,SK,Munich,Manufacturing,60,4477988.0,MEDIUM,2020-01-01,2035-12-31,True
5142,CUST005142,Customer 005142,SME,AT,Munich,Manufacturing,60,764679.0,HIGH,2020-01-01,2035-12-31,True
5143,CUST005143,Customer 005143,Government,PL,Brno,Automotive,30,2056180.0,HIGH,2020-01-01,2035-12-31,True
5144,CUST005144,Customer 005144,SME,CZ,Bratislava,Retail,30,1623730.0,MEDIUM,2020-01-01,2035-12-31,True
5145,CUST005145,Customer 005145,SME,DE,Warsaw,IT Services,14,1787292.0,LOW,2020-01-01,2035-12-31,True
5146,CUST005146,Customer 005146,SME,AT,Munich,Manufacturing,45,4286450.0,LOW,2020-01-01,2035-12-31,True
5147,CUST005147,Customer 005147,SME,PL,Brno,Manufacturing,60,3098128.0,LOW,2020-01-01,2035-12-31,True
5148,CUST005148,Customer 005148,Corporate,AT,Vienna,Manufacturing,60,350418.0,MEDIUM,2020-01-01,2035-12-31,True
5149,CUST005149,Customer 005149,Government,SK,Vienna,Energy,45,4347402.0,LOW,2020-01-01,2035-12-31,True
5150,CUST005150,Customer 005150,Corporate,SK,Vienna,Construction,60,1837333.0,MEDIUM,2020-01-01,2035-12-31,True
5151,CUST005151,Customer 005151,SME,DE,Prague,IT Services,45,1134615.0,MEDIUM,2020-01-01,2035-12-31,True
5152,CUST005152,Customer 005152,Corporate,PL,Prague,Manufacturing,30,1037205.0,MEDIUM,2020-01-01,2035-12-31,True
5153,CUST005153,Customer 005153,Government,PL,Bratislava,Logistics,45,2111118.0,HIGH,2020-01-01,2035-12-31,True
5154,CUST005154,Customer 005154,Corporate,AT,Munich,Construction,45,2240202.0,MEDIUM,2020-01-01,2035-12-31,True
5155,CUST005155,Customer 005155,Corporate,PL,Warsaw,Healthcare,14,1726907.0,LOW,2020-01-01,2035-12-31,True
5156,CUST005156,Customer 005156,Government,CZ,Munich,Construction,60,92604.0,HIGH,2020-01-01,2035-12-31,True
5157,CUST005157,Customer 005157,SME,SK,Berlin,Manufacturing,14,3083346.0,LOW,2020-01-01,2035-12-31,True
5158,CUST005158,Customer 005158,Corporate,CZ,Ostrava,Logistics,60,1692771.0,LOW,2020-01-01,2035-12-31,True
5159,CUST005159,Customer 005159,Corporate,PL,Ostrava,Healthcare,45,3401673.0,MEDIUM,2020-01-01,2035-12-31,True
5160,CUST005160,Customer 005160,SME,CZ,Bratislava,Manufacturing,60,1034314.0,MEDIUM,2020-01-01,2035-12-31,True
5161,CUST005161,Customer 005161,SME,CZ,Ostrava,Energy,30,1420299.0,LOW,2020-01-01,2035-12-31,True
5162,CUST005162,Customer 005162,Corporate,SK,Warsaw,Healthcare,14,4734418.0,MEDIUM,2020-01-01,2035-12-31,True
5163,CUST005163,Customer 005163,Corporate,CZ,Vienna,Automotive,30,707550.0,HIGH,2020-01-01,2035-12-31,True
5164,CUST005164,Customer 005164,Government,SK,Prague,Logistics,30,515286.0,MEDIUM,2020-01-01,2035-12-31,True
5165,CUST005165,Customer 005165,Government,CZ,Prague,Healthcare,14,2957408.0,MEDIUM,2020-01-01,2035-12-31,True
5166,CUST005166,Customer 005166,Government,DE,Munich,Healthcare,45,3770054.0,MEDIUM,2020-01-01,2035-12-31,True
5167,CUST005167,Customer 005167,Government,AT,Bratislava,Automotive,45,2814115.0,HIGH,2020-01-01,2035-12-31,True
5168,CUST005168,Customer 005168,Government,DE,Bratislava,Retail,45,760059.0,HIGH,2020-01-01,2035-12-31,True
5169,CUST005169,Customer 005169,Corporate,AT,Ostrava,Healthcare,30,3712388.0,MEDIUM,2020-01-01,2035-12-31,True
5170,CUST005170,Customer 005170,Corporate,PL,Warsaw,Retail,45,1599089.0,MEDIUM,2020-01-01,2035-12-31,True
5171,CUST005171,Customer 005171,SME,AT,Berlin,Retail,45,2889105.0,HIGH,2020-01-01,2035-12-31,True
5172,CUST005172,Customer 005172,Corporate,SK,Prague,Retail,60,2804355.0,MEDIUM,2020-01-01,2035-12-31,True
5173,CUST005173,Customer 005173,SME,PL,Munich,Logistics,14,2890249.0,LOW,2020-01-01,2035-12-31,True
5174,CUST005174,Customer 005174,Government,DE,Vienna,Retail,45,305424.0,HIGH,2020-01-01,2035-12-31,True
5175,CUST005175,Customer 005175,Government,SK,Vienna,IT Services,60,2486729.0,LOW,2020-01-01,2035-12-31,True
5176,CUST005176,Customer 005176,Corporate,DE,Prague,Energy,60,3079225.0,MEDIUM,2020-01-01,2035-12-31,True
5177,CUST005177,Customer 005177,SME,PL,Bratislava,Construction,45,4313958.0,HIGH,2020-01-01,2035-12-31,True
5178,CUST005178,Customer 005178,Corporate,CZ,Ostrava,Automotive,60,3729573.0,MEDIUM,2020-01-01,2035-12-31,True
5179,CUST005179,Customer 005179,SME,AT,Munich,Energy,60,2327585.0,MEDIUM,2020-01-01,2035-12-31,True
5180,CUST005180,Customer 005180,Government,SK,Warsaw,IT Services,14,1108567.0,LOW,2020-01-01,2035-12-31,True
5181,CUST005181,Customer 005181,Government,AT,Ostrava,IT Services,30,4097734.0,HIGH,2020-01-01,2035-12-31,True
5182,CUST005182,Customer 005182,SME,PL,Prague,Manufacturing,60,571135.0,HIGH,2020-01-01,2035-12-31,True
5183,CUST005183,Customer 005183,SME,DE,Warsaw,IT Services,45,4824717.0,HIGH,2020-01-01,2035-12-31,True
5184,CUST005184,Customer 005184,Government,AT,Munich,IT Services,14,3710594.0,MEDIUM,2020-01-01,2035-12-31,True
5185,CUST005185,Customer 005185,Corporate,SK,Warsaw,Logistics,60,1034930.0,LOW,2020-01-01,2035-12-31,True
5186,CUST005186,Customer 005186,SME,DE,Bratislava,Construction,14,1465627.0,MEDIUM,2020-01-01,2035-12-31,True
5187,CUST005187,Customer 005187,SME,AT,Vienna,Manufacturing,60,2576026.0,LOW,2020-01-01,2035-12-31,True
5188,CUST005188,Customer 005188,Corporate,SK,Munich,Automotive,60,3382800.0,MEDIUM,2020-01-01,2035-12-31,True
5189,CUST005189,Customer 005189,Corporate,CZ,Vienna,Construction,14,1744148.0,MEDIUM,2020-01-01,2035-12-31,True
5190,CUST005190,Customer 005190,Corporate,AT,Prague,Manufacturing,45,2423285.0,MEDIUM,2020-01-01,2035-12-31,True
5191,CUST005191,Customer 005191,SME,PL,Bratislava,IT Services,45,3033378.0,HIGH,2020-01-01,2035-12-31,True
5192,CUST005192,Customer 005192,SME,DE,Berlin,Automotive,14,3606456.0,HIGH,2020-01-01,2035-12-31,True
5193,CUST005193,Customer 005193,Government,SK,Bratislava,Construction,60,3528020.0,MEDIUM,2020-01-01,2035-12-31,True
5194,CUST005194,Customer 005194,Government,CZ,Warsaw,Manufacturing,45,4919831.0,LOW,2020-01-01,2035-12-31,True
5195,CUST005195,Customer 005195,Corporate,PL,Berlin,Manufacturing,45,1735464.0,LOW,2020-01-01,2035-12-31,True
5196,CUST005196,Customer 005196,SME,CZ,Warsaw,Construction,60,4740535.0,MEDIUM,2020-01-01,2035-12-31,True
5197,CUST005197,Customer 005197,Corporate,CZ,Munich,Healthcare,30,3329686.0,HIGH,2020-01-01,2035-12-31,True
5198,CUST005198,Customer 005198,SME,CZ,Bratislava,Retail,60,352382.0,HIGH,2020-01-01,2035-12-31,True
5199,CUST005199,Customer 005199,Government,PL,Warsaw,Manufacturing,14,330279.0,MEDIUM,2020-01-01,2035-12-31,True
5200,CUST005200,Customer 005200,SME,PL,Bratislava,Retail,14,956195.0,MEDIUM,2020-01-01,2035-12-31,True
5201,CUST005201,Customer 005201,Corporate,SK,Prague,Automotive,60,2441050.0,LOW,2020-01-01,2035-12-31,True
5202,CUST005202,Customer 005202,Corporate,PL,Bratislava,Healthcare,30,4837075.0,MEDIUM,2020-01-01,2035-12-31,True
5203,CUST005203,Customer 005203,Corporate,AT,Prague,Automotive,14,2031423.0,HIGH,2020-01-01,2035-12-31,True
5204,CUST005204,Customer 005204,Government,AT,Ostrava,Retail,30,4480974.0,MEDIUM,2020-01-01,2035-12-31,True
5205,CUST005205,Customer 005205,SME,AT,Brno,Logistics,60,3676201.0,MEDIUM,2020-01-01,2035-12-31,True
5206,CUST005206,Customer 005206,Corporate,DE,Ostrava,Manufacturing,30,2558006.0,HIGH,2020-01-01,2035-12-31,True
5207,CUST005207,Customer 005207,Government,CZ,Ostrava,IT Services,30,3445352.0,MEDIUM,2020-01-01,2035-12-31,True
5208,CUST005208,Customer 005208,SME,AT,Vienna,Automotive,60,2624917.0,MEDIUM,2020-01-01,2035-12-31,True
5209,CUST005209,Customer 005209,Corporate,DE,Munich,Healthcare,30,4201561.0,HIGH,2020-01-01,2035-12-31,True
5210,CUST005210,Customer 005210,SME,AT,Bratislava,Energy,45,4397674.0,LOW,2020-01-01,2035-12-31,True
5211,CUST005211,Customer 005211,Government,PL,Munich,Energy,45,2336953.0,HIGH,2020-01-01,2035-12-31,True
5212,CUST005212,Customer 005212,Government,SK,Vienna,Logistics,60,790815.0,MEDIUM,2020-01-01,2035-12-31,True
5213,CUST005213,Customer 005213,SME,AT,Bratislava,Construction,30,820505.0,MEDIUM,2020-01-01,2035-12-31,True
5214,CUST005214,Customer 005214,SME,AT,Berlin,IT Services,30,1694034.0,HIGH,2020-01-01,2035-12-31,True
5215,CUST005215,Customer 005215,SME,CZ,Ostrava,Logistics,14,4710033.0,HIGH,2020-01-01,2035-12-31,True
5216,CUST005216,Customer 005216,SME,DE,Berlin,Logistics,60,4406713.0,LOW,2020-01-01,2035-12-31,True
5217,CUST005217,Customer 005217,Corporate,PL,Ostrava,Automotive,30,2088374.0,HIGH,2020-01-01,2035-12-31,True
5218,CUST005218,Customer 005218,Government,SK,Vienna,Logistics,60,1202350.0,LOW,2020-01-01,2035-12-31,True
5219,CUST005219,Customer 005219,Corporate,SK,Munich,Healthcare,30,4126615.0,HIGH,2020-01-01,2035-12-31,True
5220,CUST005220,Customer 005220,Government,DE,Prague,Logistics,14,1759200.0,HIGH,2020-01-01,2035-12-31,True
5221,CUST005221,Customer 005221,SME,AT,Vienna,Construction,60,4256409.0,LOW,2020-01-01,2035-12-31,True
5222,CUST005222,Customer 005222,Corporate,DE,Warsaw,Construction,60,2780926.0,HIGH,2020-01-01,2035-12-31,True
5223,CUST005223,Customer 005223,SME,AT,Warsaw,Energy,60,4761230.0,HIGH,2020-01-01,2035-12-31,True
5224,CUST005224,Customer 005224,Corporate,CZ,Warsaw,Construction,14,1155322.0,MEDIUM,2020-01-01,2035-12-31,True
5225,CUST005225,Customer 005225,Government,AT,Berlin,IT Services,45,2264321.0,LOW,2020-01-01,2035-12-31,True
5226,CUST005226,Customer 005226,SME,SK,Ostrava,Energy,14,3134030.0,MEDIUM,2020-01-01,2035-12-31,True
5227,CUST005227,Customer 005227,Corporate,DE,Berlin,Construction,30,2158144.0,MEDIUM,2020-01-01,2035-12-31,True
5228,CUST005228,Customer 005228,Corporate,CZ,Prague,IT Services,30,786353.0,HIGH,2020-01-01,2035-12-31,True
5229,CUST005229,Customer 005229,Government,AT,Munich,IT Services,60,886780.0,MEDIUM,2020-01-01,2035-12-31,True
5230,CUST005230,Customer 005230,Corporate,CZ,Bratislava,Construction,14,4868742.0,LOW,2020-01-01,2035-12-31,True
5231,CUST005231,Customer 005231,Government,PL,Warsaw,Manufacturing,45,3479664.0,MEDIUM,2020-01-01,2035-12-31,True
5232,CUST005232,Customer 005232,Government,CZ,Bratislava,Healthcare,45,4641338.0,MEDIUM,2020-01-01,2035-12-31,True
5233,CUST005233,Customer 005233,Corporate,PL,Brno,IT Services,30,1607174.0,LOW,2020-01-01,2035-12-31,True
5234,CUST005234,Customer 005234,Government,PL,Munich,Logistics,60,1768087.0,LOW,2020-01-01,2035-12-31,True
5235,CUST005235,Customer 005235,SME,PL,Prague,IT Services,30,1788180.0,LOW,2020-01-01,2035-12-31,True
5236,CUST005236,Customer 005236,Government,CZ,Prague,Logistics,14,4289659.0,HIGH,2020-01-01,2035-12-31,True
5237,CUST005237,Customer 005237,Corporate,AT,Prague,Manufacturing,45,1317529.0,LOW,2020-01-01,2035-12-31,True
5238,CUST005238,Customer 005238,Government,CZ,Vienna,Construction,60,2528599.0,HIGH,2020-01-01,2035-12-31,True
5239,CUST005239,Customer 005239,SME,DE,Prague,Construction,30,4018495.0,LOW,2020-01-01,2035-12-31,True
5240,CUST005240,Customer 005240,Government,SK,Warsaw,Logistics,14,998451.0,MEDIUM,2020-01-01,2035-12-31,True
5241,CUST005241,Customer 005241,Corporate,DE,Bratislava,Manufacturing,45,102337.0,HIGH,2020-01-01,2035-12-31,True
5242,CUST005242,Customer 005242,SME,AT,Warsaw,Retail,30,386789.0,MEDIUM,2020-01-01,2035-12-31,True
5243,CUST005243,Customer 005243,Corporate,CZ,Ostrava,Automotive,14,3417635.0,HIGH,2020-01-01,2035-12-31,True
5244,CUST005244,Customer 005244,Government,AT,Vienna,Construction,30,3907933.0,LOW,2020-01-01,2035-12-31,True
5245,CUST005245,Customer 005245,SME,AT,Bratislava,Automotive,14,2427486.0,LOW,2020-01-01,2035-12-31,True
5246,CUST005246,Customer 005246,Corporate,PL,Ostrava,Energy,45,2138014.0,LOW,2020-01-01,2035-12-31,True
5247,CUST005247,Customer 005247,Corporate,AT,Berlin,Logistics,45,3389869.0,LOW,2020-01-01,2035-12-31,True
5248,CUST005248,Customer 005248,Corporate,SK,Bratislava,Logistics,14,3521391.0,MEDIUM,2020-01-01,2035-12-31,True
5249,CUST005249,Customer 005249,SME,PL,Prague,Logistics,30,2151738.0,MEDIUM,2020-01-01,2035-12-31,True
5250,CUST005250,Customer 005250,SME,DE,Warsaw,Automotive,60,3882778.0,LOW,2020-01-01,2035-12-31,True
5251,CUST005251,Customer 005251,Corporate,SK,Berlin,Energy,14,1257736.0,MEDIUM,2020-01-01,2035-12-31,True
5252,CUST005252,Customer 005252,Government,DE,Brno,Manufacturing,14,3038413.0,HIGH,2020-01-01,2035-12-31,True
5253,CUST005253,Customer 005253,Government,AT,Munich,Manufacturing,60,4907400.0,LOW,2020-01-01,2035-12-31,True
5254,CUST005254,Customer 005254,SME,AT,Brno,Retail,30,748176.0,HIGH,2020-01-01,2035-12-31,True
5255,CUST005255,Customer 005255,Government,CZ,Berlin,Energy,30,1561864.0,LOW,2020-01-01,2035-12-31,True
5256,CUST005256,Customer 005256,SME,SK,Bratislava,Healthcare,14,3158611.0,MEDIUM,2020-01-01,2035-12-31,True
5257,CUST005257,Customer 005257,Government,DE,Warsaw,Retail,60,2825346.0,MEDIUM,2020-01-01,2035-12-31,True
5258,CUST005258,Customer 005258,Corporate,AT,Vienna,Healthcare,30,958259.0,HIGH,2020-01-01,2035-12-31,True
5259,CUST005259,Customer 005259,Government,SK,Prague,Automotive,45,1531743.0,MEDIUM,2020-01-01,2035-12-31,True
5260,CUST005260,Customer 005260,Government,DE,Berlin,Construction,45,975840.0,HIGH,2020-01-01,2035-12-31,True
5261,CUST005261,Customer 005261,Corporate,SK,Prague,IT Services,14,593525.0,MEDIUM,2020-01-01,2035-12-31,True
5262,CUST005262,Customer 005262,Government,DE,Prague,Construction,14,468621.0,HIGH,2020-01-01,2035-12-31,True
5263,CUST005263,Customer 005263,Corporate,SK,Vienna,Logistics,45,2128806.0,LOW,2020-01-01,2035-12-31,True
5264,CUST005264,Customer 005264,SME,SK,Bratislava,Manufacturing,45,4093258.0,HIGH,2020-01-01,2035-12-31,True
5265,CUST005265,Customer 005265,SME,DE,Bratislava,Energy,14,74311.0,HIGH,2020-01-01,2035-12-31,True
5266,CUST005266,Customer 005266,Government,DE,Brno,Logistics,45,2006955.0,MEDIUM,2020-01-01,2035-12-31,True
5267,CUST005267,Customer 005267,SME,CZ,Ostrava,Retail,60,139959.0,HIGH,2020-01-01,2035-12-31,True
5268,CUST005268,Customer 005268,SME,AT,Prague,Retail,30,2910591.0,HIGH,2020-01-01,2035-12-31,True
5269,CUST005269,Customer 005269,Government,PL,Ostrava,Healthcare,30,4792898.0,HIGH,2020-01-01,2035-12-31,True
5270,CUST005270,Customer 005270,SME,CZ,Munich,Construction,60,4489134.0,LOW,2020-01-01,2035-12-31,True
5271,CUST005271,Customer 005271,SME,AT,Munich,Construction,14,3024650.0,HIGH,2020-01-01,2035-12-31,True
5272,CUST005272,Customer 005272,Corporate,AT,Bratislava,Healthcare,14,630402.0,LOW,2020-01-01,2035-12-31,True
5273,CUST005273,Customer 005273,Government,DE,Warsaw,Retail,60,4648603.0,LOW,2020-01-01,2035-12-31,True
5274,CUST005274,Customer 005274,Corporate,CZ,Munich,Healthcare,60,2461912.0,HIGH,2020-01-01,2035-12-31,True
5275,CUST005275,Customer 005275,SME,CZ,Vienna,IT Services,14,3285545.0,MEDIUM,2020-01-01,2035-12-31,True
5276,CUST005276,Customer 005276,Government,DE,Warsaw,Automotive,45,4839340.0,LOW,2020-01-01,2035-12-31,True
5277,CUST005277,Customer 005277,SME,AT,Prague,Energy,60,3142638.0,LOW,2020-01-01,2035-12-31,True
5278,CUST005278,Customer 005278,Government,DE,Berlin,Automotive,14,3984037.0,HIGH,2020-01-01,2035-12-31,True
5279,CUST005279,Customer 005279,Government,DE,Berlin,Automotive,30,3826272.0,LOW,2020-01-01,2035-12-31,True
5280,CUST005280,Customer 005280,Government,SK,Berlin,Manufacturing,30,3263046.0,HIGH,2020-01-01,2035-12-31,True
5281,CUST005281,Customer 005281,Corporate,CZ,Berlin,Manufacturing,14,271371.0,HIGH,2020-01-01,2035-12-31,True
5282,CUST005282,Customer 005282,Corporate,AT,Prague,Retail,45,4846365.0,LOW,2020-01-01,2035-12-31,True
5283,CUST005283,Customer 005283,Government,CZ,Munich,Manufacturing,14,1696723.0,LOW,2020-01-01,2035-12-31,True
5284,CUST005284,Customer 005284,SME,AT,Ostrava,Manufacturing,45,4444647.0,MEDIUM,2020-01-01,2035-12-31,True
5285,CUST005285,Customer 005285,SME,AT,Munich,Manufacturing,14,2378092.0,HIGH,2020-01-01,2035-12-31,True
5286,CUST005286,Customer 005286,Government,AT,Ostrava,Logistics,30,893530.0,LOW,2020-01-01,2035-12-31,True
5287,CUST005287,Customer 005287,Government,DE,Berlin,Logistics,45,3690774.0,LOW,2020-01-01,2035-12-31,True
5288,CUST005288,Customer 005288,SME,AT,Bratislava,Construction,45,3324438.0,HIGH,2020-01-01,2035-12-31,True
5289,CUST005289,Customer 005289,Government,CZ,Ostrava,Automotive,14,3020415.0,LOW,2020-01-01,2035-12-31,True
5290,CUST005290,Customer 005290,Corporate,DE,Berlin,Healthcare,60,2418180.0,HIGH,2020-01-01,2035-12-31,True
5291,CUST005291,Customer 005291,Government,PL,Ostrava,Construction,14,458591.0,MEDIUM,2020-01-01,2035-12-31,True
5292,CUST005292,Customer 005292,SME,CZ,Berlin,Energy,45,4453526.0,MEDIUM,2020-01-01,2035-12-31,True
5293,CUST005293,Customer 005293,Government,AT,Bratislava,Construction,14,4672095.0,LOW,2020-01-01,2035-12-31,True
5294,CUST005294,Customer 005294,Government,CZ,Munich,Energy,45,4324767.0,MEDIUM,2020-01-01,2035-12-31,True
5295,CUST005295,Customer 005295,SME,AT,Munich,Healthcare,45,2844181.0,HIGH,2020-01-01,2035-12-31,True
5296,CUST005296,Customer 005296,Government,DE,Bratislava,Healthcare,45,3293275.0,HIGH,2020-01-01,2035-12-31,True
5297,CUST005297,Customer 005297,Government,PL,Munich,Retail,30,2991615.0,LOW,2020-01-01,2035-12-31,True
5298,CUST005298,Customer 005298,Corporate,CZ,Bratislava,Manufacturing,60,2182155.0,MEDIUM,2020-01-01,2035-12-31,True
5299,CUST005299,Customer 005299,Government,PL,Brno,Automotive,60,4167988.0,LOW,2020-01-01,2035-12-31,True
5300,CUST005300,Customer 005300,Government,CZ,Berlin,Healthcare,30,3150101.0,LOW,2020-01-01,2035-12-31,True
5301,CUST005301,Customer 005301,Government,CZ,Bratislava,Retail,30,4706625.0,MEDIUM,2020-01-01,2035-12-31,True
5302,CUST005302,Customer 005302,Government,SK,Prague,Construction,60,4499060.0,LOW,2020-01-01,2035-12-31,True
5303,CUST005303,Customer 005303,Government,AT,Warsaw,Healthcare,30,2813409.0,MEDIUM,2020-01-01,2035-12-31,True
5304,CUST005304,Customer 005304,Corporate,AT,Ostrava,Manufacturing,30,2371679.0,HIGH,2020-01-01,2035-12-31,True
5305,CUST005305,Customer 005305,SME,DE,Munich,Retail,14,1612768.0,HIGH,2020-01-01,2035-12-31,True
5306,CUST005306,Customer 005306,Corporate,AT,Bratislava,IT Services,45,1075259.0,MEDIUM,2020-01-01,2035-12-31,True
5307,CUST005307,Customer 005307,Corporate,PL,Ostrava,Automotive,30,4907080.0,LOW,2020-01-01,2035-12-31,True
5308,CUST005308,Customer 005308,Corporate,AT,Munich,Logistics,45,117737.0,LOW,2020-01-01,2035-12-31,True
5309,CUST005309,Customer 005309,Government,DE,Munich,Construction,14,2703029.0,MEDIUM,2020-01-01,2035-12-31,True
5310,CUST005310,Customer 005310,SME,AT,Munich,Retail,60,2572081.0,LOW,2020-01-01,2035-12-31,True
5311,CUST005311,Customer 005311,Corporate,SK,Vienna,Healthcare,45,2728187.0,LOW,2020-01-01,2035-12-31,True
5312,CUST005312,Customer 005312,SME,SK,Brno,Retail,45,4201972.0,MEDIUM,2020-01-01,2035-12-31,True
5313,CUST005313,Customer 005313,Corporate,PL,Ostrava,Energy,30,470804.0,HIGH,2020-01-01,2035-12-31,True
5314,CUST005314,Customer 005314,SME,PL,Prague,Healthcare,60,3180291.0,MEDIUM,2020-01-01,2035-12-31,True
5315,CUST005315,Customer 005315,Government,DE,Berlin,Automotive,45,1703219.0,LOW,2020-01-01,2035-12-31,True
5316,CUST005316,Customer 005316,Government,CZ,Berlin,Logistics,60,89962.0,HIGH,2020-01-01,2035-12-31,True
5317,CUST005317,Customer 005317,Government,DE,Warsaw,Manufacturing,60,4853569.0,MEDIUM,2020-01-01,2035-12-31,True
5318,CUST005318,Customer 005318,Corporate,PL,Vienna,IT Services,14,557035.0,HIGH,2020-01-01,2035-12-31,True
5319,CUST005319,Customer 005319,Corporate,CZ,Vienna,Automotive,60,4025724.0,MEDIUM,2020-01-01,2035-12-31,True
5320,CUST005320,Customer 005320,Government,SK,Warsaw,IT Services,30,1012442.0,LOW,2020-01-01,2035-12-31,True
5321,CUST005321,Customer 005321,Corporate,PL,Brno,Logistics,14,1846234.0,LOW,2020-01-01,2035-12-31,True
5322,CUST005322,Customer 005322,Government,PL,Bratislava,Construction,60,2742403.0,LOW,2020-01-01,2035-12-31,True
5323,CUST005323,Customer 005323,Government,DE,Brno,Retail,14,2775884.0,HIGH,2020-01-01,2035-12-31,True
5324,CUST005324,Customer 005324,SME,CZ,Bratislava,IT Services,60,3149014.0,MEDIUM,2020-01-01,2035-12-31,True
5325,CUST005325,Customer 005325,Corporate,CZ,Berlin,IT Services,30,3274146.0,LOW,2020-01-01,2035-12-31,True
5326,CUST005326,Customer 005326,SME,DE,Warsaw,IT Services,60,1414544.0,LOW,2020-01-01,2035-12-31,True
5327,CUST005327,Customer 005327,Corporate,CZ,Bratislava,Construction,45,3316408.0,HIGH,2020-01-01,2035-12-31,True
