supplier_code,supplier_name,country_code,city,payment_terms,vat_number,active
SUP002786,Supplier 002786,CZ,Brno,14,CZ100002786,True
SUP002787,Supplier 002787,DE,Berlin,30,DE100002787,True
SUP002788,Supplier 002788,PL,Warsaw,30,PL100002788,True
SUP002789,Supplier 002789,DE,Munich,14,DE100002789,True
SUP002790,Supplier 002790,SK,Bratislava,14,SK100002790,True
SUP002791,Supplier 002791,CZ,Ostrava,60,CZ100002791,True
SUP002792,Supplier 002792,PL,Warsaw,30,PL100002792,True
SUP002793,Supplier 002793,CZ,Ostrava,14,CZ100002793,True
SUP002794,Supplier 002794,CZ,Prague,45,CZ100002794,True
SUP002795,Supplier 002795,DE,Munich,30,DE100002795,True
SUP002796,Supplier 002796,AT,Vienna,45,AT100002796,True
SUP002797,Supplier 002797,DE,Berlin,60,DE100002797,True
SUP002798,Supplier 002798,CZ,Prague,14,CZ100002798,True
SUP002799,Supplier 002799,CZ,Prague,30,CZ100002799,True
SUP002800,Supplier 002800,CZ,Ostrava,14,CZ100002800,True
SUP002801,Supplier 002801,PL,Warsaw,14,PL100002801,True
SUP002802,Supplier 002802,CZ,Brno,30,CZ100002802,True
SUP002803,Supplier 002803,PL,Warsaw,45,PL100002803,True
SUP002804,Supplier 002804,AT,Vienna,30,AT100002804,True
SUP002805,Supplier 002805,DE,Berlin,30,DE100002805,True
SUP002806,Supplier 002806,CZ,Brno,45,CZ100002806,True
SUP002807,Supplier 002807,SK,Bratislava,14,SK100002807,True
SUP002808,Supplier 002808,SK,Bratislava,60,SK100002808,True
SUP002809,Supplier 002809,SK,Bratislava,60,SK100002809,True
SUP002810,Supplier 002810,SK,Bratislava,14,SK100002810,True
SUP002811,Supplier 002811,PL,Warsaw,60,PL100002811,True
SUP002812,Supplier 002812,CZ,Prague,60,CZ100002812,True
SUP002813,Supplier 002813,CZ,Ostrava,30,CZ100002813,True
SUP002814,Supplier 002814,PL,Warsaw,30,PL100002814,True
SUP002815,Supplier 002815,AT,Vienna,45,AT100002815,True
SUP002816,Supplier 002816,CZ,Ostrava,60,CZ100002816,True
SUP002817,Supplier 002817,SK,Bratislava,45,SK100002817,True
SUP002818,Supplier 002818,DE,Munich,30,DE100002818,True
SUP002819,Supplier 002819,DE,Berlin,30,DE100002819,True
SUP002820,Supplier 002820,CZ,Prague,14,CZ100002820,True
SUP002821,Supplier 002821,DE,Munich,30,DE100002821,True
SUP002822,Supplier 002822,CZ,Brno,60,CZ100002822,True
SUP002823,Supplier 002823,PL,Warsaw,60,PL100002823,True
SUP002824,Supplier 002824,CZ,Ostrava,45,CZ100002824,True
SUP002825,Supplier 002825,SK,Bratislava,45,SK100002825,True
SUP002826,Supplier 002826,CZ,Ostrava,30,CZ100002826,True
SUP002827,Supplier 002827,SK,Bratislava,14,SK100002827,True
SUP002828,Supplier 002828,AT,Vienna,60,AT100002828,True
SUP002829,Supplier 002829,SK,Bratislava,60,SK100002829,True
SUP002830,Supplier 002830,PL,Warsaw,45,PL100002830,True
SUP002831,Supplier 002831,CZ,Prague,60,CZ100002831,True
SUP002832,Supplier 002832,SK,Bratislava,30,SK100002832,True
SUP002833,Supplier 002833,DE,Berlin,60,DE100002833,True
SUP002834,Supplier 002834,SK,Bratislava,30,SK100002834,True
SUP002835,Supplier 002835,CZ,Prague,60,CZ100002835,True
SUP002836,Supplier 002836,CZ,Prague,14,CZ100002836,True
SUP002837,Supplier 002837,PL,Warsaw,14,PL100002837,True
SUP002838,Supplier 002838,AT,Vienna,60,AT100002838,True
SUP002839,Supplier 002839,PL,Warsaw,14,PL100002839,True
SUP002840,Supplier 002840,PL,Warsaw,60,PL100002840,True
SUP002841,Supplier 002841,SK,Bratislava,14,SK100002841,True
SUP002842,Supplier 002842,CZ,Prague,60,CZ100002842,True
SUP002843,Supplier 002843,SK,Bratislava,30,SK100002843,True
SUP002844,Supplier 002844,DE,Berlin,45,DE100002844,True
SUP002845,Supplier 002845,SK,Bratislava,14,SK100002845,True
SUP002846,Supplier 002846,CZ,Prague,60,CZ100002846,True
SUP002847,Supplier 002847,DE,Munich,30,DE100002847,True
SUP002848,Supplier 002848,PL,Warsaw,14,PL100002848,True
SUP002849,Supplier 002849,PL,Warsaw,60,PL100002849,True
SUP002850,Supplier 002850,CZ,Ostrava,60,CZ100002850,True
SUP002851,Supplier 002851,CZ,Ostrava,45,CZ100002851,True
SUP002852,Supplier 002852,PL,Warsaw,14,PL100002852,True
SUP002853,Supplier 002853,CZ,Brno,60,CZ100002853,True
SUP002854,Supplier 002854,DE,Berlin,14,DE100002854,True
SUP002855,Supplier 002855,DE,Munich,60,DE100002855,True
SUP002856,Supplier 002856,DE,Munich,30,DE100002856,True
SUP002857,Supplier 002857,CZ,Brno,45,CZ100002857,True
SUP002858,Supplier 002858,CZ,Prague,45,CZ100002858,True
SUP002859,Supplier 002859,CZ,Prague,14,CZ100002859,True
SUP002860,Supplier 002860,AT,Vienna,45,AT100002860,True
SUP002861,Supplier 002861,PL,Warsaw,14,PL100002861,True
SUP002862,Supplier 002862,DE,Berlin,45,DE100002862,True
SUP002863,Supplier 002863,CZ,Ostrava,14,CZ100002863,True
SUP002864,Supplier 002864,SK,Bratislava,30,SK100002864,True
SUP002865,Supplier 002865,DE,Berlin,30,DE100002865,True
SUP002866,Supplier 002866,CZ,Brno,60,CZ100002866,True
SUP002867,Supplier 002867,SK,Bratislava,30,SK100002867,True
SUP002868,Supplier 002868,DE,Berlin,45,DE100002868,True
SUP002869,Supplier 002869,DE,Munich,60,DE100002869,True
SUP002870,Supplier 002870,DE,Munich,14,DE100002870,True
SUP002871,Supplier 002871,CZ,Brno,45,CZ100002871,True
SUP002872,Supplier 002872,DE,Berlin,60,DE100002872,True
SUP002873,Supplier 002873,PL,Warsaw,14,PL100002873,True
SUP002874,Supplier 002874,PL,Warsaw,45,PL100002874,True
SUP002875,Supplier 002875,PL,Warsaw,45,PL100002875,True
SUP002876,Supplier 002876,CZ,Brno,30,CZ100002876,True
SUP002877,Supplier 002877,PL,Warsaw,14,PL100002877,True
SUP002878,Supplier 002878,CZ,Brno,60,CZ100002878,True
SUP002879,Supplier 002879,CZ,Ostrava,45,CZ100002879,True
SUP002880,Supplier 002880,CZ,Brno,14,CZ100002880,True
SUP002881,Supplier 002881,CZ,Ostrava,45,CZ100002881,True
SUP002882,Supplier 002882,CZ,Brno,30,CZ100002882,True
SUP002883,Supplier 002883,PL,Warsaw,30,PL100002883,True
SUP002884,Supplier 002884,SK,Bratislava,14,SK100002884,True
SUP002885,Supplier 002885,DE,Munich,60,DE100002885,True
SUP002886,Supplier 002886,CZ,Ostrava,60,CZ100002886,True
SUP002887,Supplier 002887,DE,Berlin,60,DE100002887,True
SUP002888,Supplier 002888,PL,Warsaw,14,PL100002888,True
SUP002889,Supplier 002889,DE,Munich,30,DE100002889,True
SUP002890,Supplier 002890,CZ,Brno,14,CZ100002890,True
SUP002891,Supplier 002891,SK,Bratislava,45,SK100002891,True
SUP002892,Supplier 002892,AT,Vienna,45,AT100002892,True
SUP002893,Supplier 002893,DE,Berlin,60,DE100002893,True
SUP002894,Supplier 002894,PL,Warsaw,60,PL100002894,True
SUP002895,Supplier 002895,DE,Munich,30,DE100002895,True
SUP002896,Supplier 002896,DE,Munich,30,DE100002896,True
SUP002897,Supplier 002897,DE,Munich,30,DE100002897,True
SUP002898,Supplier 002898,PL,Warsaw,45,PL100002898,True
SUP002899,Supplier 002899,DE,Munich,14,DE100002899,True
SUP002900,Supplier 002900,CZ,Ostrava,45,CZ100002900,True
SUP002901,Supplier 002901,DE,Munich,60,DE100002901,True
SUP002902,Supplier 002902,CZ,Ostrava,30,CZ100002902,True
SUP002903,Supplier 002903,DE,Munich,30,DE100002903,True
SUP002904,Supplier 002904,CZ,Ostrava,30,CZ100002904,True
SUP002905,Supplier 002905,CZ,Ostrava,30,CZ100002905,True
SUP002906,Supplier 002906,CZ,Brno,14,CZ100002906,True
SUP002907,Supplier 002907,DE,Berlin,30,DE100002907,True
SUP002908,Supplier 002908,PL,Warsaw,45,PL100002908,True
SUP002909,Supplier 002909,DE,Berlin,30,DE100002909,True
SUP002910,Supplier 002910,SK,Bratislava,14,SK100002910,True
SUP002911,Supplier 002911,DE,Berlin,45,DE100002911,True
SUP002912,Supplier 002912,CZ,Ostrava,45,CZ100002912,True
SUP002913,Supplier 002913,PL,Warsaw,30,PL100002913,True
SUP002914,Supplier 002914,DE,Munich,14,DE100002914,True
SUP002915,Supplier 002915,CZ,Prague,60,CZ100002915,True
SUP002916,Supplier 002916,PL,Warsaw,30,PL100002916,True
SUP002917,Supplier 002917,PL,Warsaw,45,PL100002917,True
SUP002918,Supplier 002918,CZ,Ostrava,14,CZ100002918,True
SUP002919,Supplier 002919,DE,Berlin,45,DE100002919,True
SUP002920,Supplier 002920,PL,Warsaw,45,PL100002920,True
SUP002921,Supplier 002921,CZ,Ostrava,60,CZ100002921,True
SUP002922,Supplier 002922,DE,Berlin,14,DE100002922,True
SUP002923,Supplier 002923,PL,Warsaw,14,PL100002923,True
SUP002924,Supplier 002924,CZ,Ostrava,14,CZ100002924,True
SUP002925,Supplier 002925,DE,Munich,14,DE100002925,True
SUP002926,Supplier 002926,AT,Vienna,30,AT100002926,True
SUP002927,Supplier 002927,PL,Warsaw,45,PL100002927,True
SUP002928,Supplier 002928,CZ,Brno,45,CZ100002928,True
SUP002929,Supplier 002929,CZ,Prague,30,CZ100002929,True
SUP002930,Supplier 002930,SK,Bratislava,45,SK100002930,True
SUP002931,Supplier 002931,SK,Bratislava,14,SK100002931,True
SUP002932,Supplier 002932,CZ,Brno,60,CZ100002932,True
SUP002933,Supplier 002933,CZ,Brno,60,CZ100002933,True
SUP002934,Supplier 002934,SK,Bratislava,60,SK100002934,True
SUP002935,Supplier 002935,DE,Berlin,14,DE100002935,True
SUP002936,Supplier 002936,DE,Berlin,60,DE100002936,True
SUP002937,Supplier 002937,CZ,Ostrava,60,CZ100002937,True
SUP002938,Supplier 002938,DE,Berlin,60,DE100002938,True
SUP002939,Supplier 002939,DE,Berlin,14,DE100002939,True
SUP002940,Supplier 002940,DE,Munich,45,DE100002940,True
SUP002941,Supplier 002941,DE,Berlin,45,DE100002941,True
SUP002942,Supplier 002942,PL,Warsaw,14,PL100002942,True
SUP002943,Supplier 002943,SK,Bratislava,60,SK100002943,True
SUP002944,Supplier 002944,AT,Vienna,60,AT100002944,True
SUP002945,Supplier 002945,DE,Munich,30,DE100002945,True
SUP002946,Supplier 002946,AT,Vienna,60,AT100002946,True
SUP002947,Supplier 002947,CZ,Ostrava,14,CZ100002947,True
SUP002948,Supplier 002948,CZ,Ostrava,30,CZ100002948,True
SUP002949,Supplier 002949,DE,Munich,60,DE100002949,True
SUP002950,Supplier 002950,DE,Berlin,14,DE100002950,True
SUP002951,Supplier 002951,AT,Vienna,14,AT100002951,True
SUP002952,Supplier 002952,CZ,Prague,60,CZ100002952,True
SUP002953,Supplier 002953,DE,Munich,60,DE100002953,True
SUP002954,Supplier 002954,CZ,Ostrava,60,CZ100002954,True
SUP002955,Supplier 002955,CZ,Ostrava,30,CZ100002955,True
SUP002956,Supplier 002956,CZ,Ostrava,60,CZ100002956,True
SUP002957,Supplier 002957,DE,Munich,60,DE100002957,True
SUP002958,Supplier 002958,CZ,Prague,45,CZ100002958,True
SUP002959,Supplier 002959,DE,Munich,60,DE100002959,True
SUP002960,Supplier 002960,PL,Warsaw,30,PL100002960,True
SUP002961,Supplier 002961,CZ,Prague,14,CZ100002961,True
SUP002962,Supplier 002962,CZ,Ostrava,45,CZ100002962,True
SUP002963,Supplier 002963,DE,Munich,60,DE100002963,True
SUP002964,Supplier 002964,CZ,Brno,45,CZ100002964,True
SUP002965,Supplier 002965,AT,Vienna,30,AT100002965,True
SUP002966,Supplier 002966,PL,Warsaw,30,PL100002966,True
SUP002967,Supplier 002967,CZ,Prague,14,CZ100002967,True
SUP002968,Supplier 002968,DE,Munich,60,DE100002968,True
SUP002969,Supplier 002969,CZ,Brno,45,CZ100002969,True
SUP002970,Supplier 002970,PL,Warsaw,60,PL100002970,True
SUP002971,Supplier 002971,DE,Munich,60,DE100002971,True
SUP002972,Supplier 002972,CZ,Brno,45,CZ100002972,True
SUP002973,Supplier 002973,CZ,Prague,45,CZ100002973,True
SUP002974,Supplier 002974,CZ,Ostrava,14,CZ100002974,True
SUP002975,Supplier 002975,CZ,Ostrava,45,CZ100002975,True
SUP002976,Supplier 002976,PL,Warsaw,30,PL100002976,True
SUP002977,Supplier 002977,DE,Berlin,30,DE100002977,True
SUP002978,Supplier 002978,CZ,Prague,45,CZ100002978,True
SUP002979,Supplier 002979,DE,Berlin,60,DE100002979,True
SUP002980,Supplier 002980,DE,Berlin,14,DE100002980,True
SUP002981,Supplier 002981,DE,Munich,45,DE100002981,True
SUP002982,Supplier 002982,CZ,Brno,30,CZ100002982,True
SUP002983,Supplier 002983,CZ,Ostrava,14,CZ100002983,True
SUP002984,Supplier 002984,CZ,Ostrava,45,CZ100002984,True
SUP002985,Supplier 002985,DE,Berlin,45,DE100002985,True
SUP002986,Supplier 002986,DE,Munich,45,DE100002986,True
SUP002987,Supplier 002987,CZ,Brno,45,CZ100002987,True
SUP002988,Supplier 002988,CZ,Ostrava,14,CZ100002988,True
SUP002989,Supplier 002989,CZ,Ostrava,45,CZ100002989,True
SUP002990,Supplier 002990,DE,Berlin,60,DE100002990,True
SUP002991,Supplier 002991,AT,Vienna,45,AT100002991,True
SUP002992,Supplier 002992,CZ,Ostrava,14,CZ100002992,True
SUP002993,Supplier 002993,SK,Bratislava,30,SK100002993,True
SUP002994,Supplier 002994,SK,Bratislava,30,SK100002994,True
SUP002995,Supplier 002995,CZ,Brno,60,CZ100002995,True
SUP002996,Supplier 002996,PL,Warsaw,14,PL100002996,True
SUP002997,Supplier 002997,CZ,Brno,30,CZ100002997,True
SUP002998,Supplier 002998,CZ,Prague,60,CZ100002998,True
SUP002999,Supplier 002999,DE,Berlin,45,DE100002999,True
SUP003000,Supplier 003000,DE,Berlin,30,DE100003000,True
SUP003001,Supplier 003001,PL,Warsaw,45,PL100003001,True
SUP003002,Supplier 003002,CZ,Ostrava,45,CZ100003002,True
SUP003003,Supplier 003003,CZ,Prague,14,CZ100003003,True
SUP003004,Supplier 003004,SK,Bratislava,30,SK100003004,True
SUP003005,Supplier 003005,CZ,Ostrava,30,CZ100003005,True
SUP003006,Supplier 003006,DE,Munich,30,DE100003006,True
SUP003007,Supplier 003007,SK,Bratislava,30,SK100003007,True
SUP003008,Supplier 003008,CZ,Brno,60,CZ100003008,True
SUP003009,Supplier 003009,CZ,Brno,14,CZ100003009,True
SUP003010,Supplier 003010,CZ,Prague,60,CZ100003010,True
SUP003011,Supplier 003011,AT,Vienna,14,AT100003011,True
SUP003012,Supplier 003012,SK,Bratislava,14,SK100003012,True
SUP003013,Supplier 003013,CZ,Prague,14,CZ100003013,True
SUP003014,Supplier 003014,PL,Warsaw,14,PL100003014,True
SUP003015,Supplier 003015,DE,Munich,14,DE100003015,True
SUP003016,Supplier 003016,CZ,Brno,45,CZ100003016,True
SUP003017,Supplier 003017,CZ,Prague,14,CZ100003017,True
SUP003018,Supplier 003018,CZ,Brno,30,CZ100003018,True
SUP003019,Supplier 003019,SK,Bratislava,30,SK100003019,True
SUP003020,Supplier 003020,DE,Berlin,14,DE100003020,True
SUP003021,Supplier 003021,CZ,Brno,30,CZ100003021,True
SUP003022,Supplier 003022,DE,Munich,45,DE100003022,True
SUP003023,Supplier 003023,DE,Berlin,30,DE100003023,True
SUP003024,Supplier 003024,SK,Bratislava,14,SK100003024,True
SUP003025,Supplier 003025,CZ,Brno,14,CZ100003025,True
SUP003026,Supplier 003026,SK,Bratislava,30,SK100003026,True
SUP003027,Supplier 003027,DE,Munich,30,DE100003027,True
SUP003028,Supplier 003028,CZ,Prague,14,CZ100003028,True
SUP003029,Supplier 003029,SK,Bratislava,60,SK100003029,True
SUP003030,Supplier 003030,DE,Berlin,30,DE100003030,True
SUP003031,Supplier 003031,PL,Warsaw,14,PL100003031,True
SUP003032,Supplier 003032,CZ,Ostrava,45,CZ100003032,True
SUP003033,Supplier 003033,AT,Vienna,60,AT100003033,True
SUP003034,Supplier 003034,SK,Bratislava,30,SK100003034,True
SUP003035,Supplier 003035,AT,Vienna,14,AT100003035,True
SUP003036,Supplier 003036,DE,Berlin,14,DE100003036,True
SUP003037,Supplier 003037,PL,Warsaw,14,PL100003037,True
SUP003038,Supplier 003038,CZ,Ostrava,60,CZ100003038,True
SUP003039,Supplier 003039,DE,Berlin,45,DE100003039,True
SUP003040,Supplier 003040,CZ,Prague,14,CZ100003040,True
SUP003041,Supplier 003041,DE,Berlin,60,DE100003041,True
SUP003042,Supplier 003042,CZ,Brno,60,CZ100003042,True
SUP003043,Supplier 003043,DE,Munich,60,DE100003043,True
SUP003044,Supplier 003044,DE,Munich,60,DE100003044,True
SUP003045,Supplier 003045,SK,Bratislava,60,SK100003045,True
SUP003046,Supplier 003046,DE,Munich,60,DE100003046,True
SUP003047,Supplier 003047,SK,Bratislava,14,SK100003047,True
SUP003048,Supplier 003048,PL,Warsaw,45,PL100003048,True
SUP003049,Supplier 003049,CZ,Ostrava,14,CZ100003049,True
SUP003050,Supplier 003050,PL,Warsaw,14,PL100003050,True
SUP003051,Supplier 003051,AT,Vienna,60,AT100003051,True
SUP003052,Supplier 003052,CZ,Brno,14,CZ100003052,True
SUP003053,Supplier 003053,CZ,Ostrava,60,CZ100003053,True
SUP003054,Supplier 003054,AT,Vienna,14,AT100003054,True
SUP003055,Supplier 003055,CZ,Ostrava,14,CZ100003055,True
SUP003056,Supplier 003056,DE,Berlin,30,DE100003056,True
SUP003057,Supplier 003057,DE,Berlin,30,DE100003057,True
SUP003058,Supplier 003058,AT,Vienna,14,AT100003058,True
SUP003059,Supplier 003059,SK,Bratislava,60,SK100003059,True
SUP003060,Supplier 003060,PL,Warsaw,45,PL100003060,True
SUP003061,Supplier 003061,DE,Munich,60,DE100003061,True
SUP003062,Supplier 003062,DE,Berlin,60,DE100003062,True
SUP003063,Supplier 003063,AT,Vienna,60,AT100003063,True
SUP003064,Supplier 003064,DE,Munich,30,DE100003064,True
SUP003065,Supplier 003065,PL,Warsaw,14,PL100003065,True
SUP003066,Supplier 003066,CZ,Brno,45,CZ100003066,True
SUP003067,Supplier 003067,PL,Warsaw,60,PL100003067,True
SUP003068,Supplier 003068,SK,Bratislava,30,SK100003068,True
SUP003069,Supplier 003069,CZ,Prague,14,CZ100003069,True
SUP003070,Supplier 003070,CZ,Prague,14,CZ100003070,True
SUP003071,Supplier 003071,PL,Warsaw,14,PL100003071,True
SUP003072,Supplier 003072,CZ,Ostrava,60,CZ100003072,True
SUP003073,Supplier 003073,DE,Berlin,30,DE100003073,True
SUP003074,Supplier 003074,DE,Munich,14,DE100003074,True
SUP003075,Supplier 003075,CZ,Brno,60,CZ100003075,True
SUP003076,Supplier 003076,PL,Warsaw,30,PL100003076,True
SUP003077,Supplier 003077,DE,Munich,60,DE100003077,True
SUP003078,Supplier 003078,PL,Warsaw,45,PL100003078,True
SUP003079,Supplier 003079,DE,Berlin,14,DE100003079,True
SUP003080,Supplier 003080,CZ,Prague,60,CZ100003080,True
SUP003081,Supplier 003081,CZ,Brno,60,CZ100003081,True
SUP003082,Supplier 003082,PL,Warsaw,45,PL100003082,True
SUP003083,Supplier 003083,AT,Vienna,60,AT100003083,True
SUP003084,Supplier 003084,PL,Warsaw,14,PL100003084,True
SUP003085,Supplier 003085,CZ,Prague,30,CZ100003085,True
SUP003086,Supplier 003086,DE,Munich,30,DE100003086,True
SUP003087,Supplier 003087,PL,Warsaw,60,PL100003087,True
SUP003088,Supplier 003088,CZ,Ostrava,45,CZ100003088,True
SUP003089,Supplier 003089,AT,Vienna,60,AT100003089,True
SUP003090,Supplier 003090,CZ,Brno,60,CZ100003090,True
SUP003091,Supplier 003091,PL,Warsaw,60,PL100003091,True
SUP003092,Supplier 003092,CZ,Ostrava,14,CZ100003092,True
SUP003093,Supplier 003093,AT,Vienna,45,AT100003093,True
SUP003094,Supplier 003094,PL,Warsaw,60,PL100003094,True
SUP003095,Supplier 003095,DE,Berlin,45,DE100003095,True
SUP003096,Supplier 003096,DE,Berlin,14,DE100003096,True
SUP003097,Supplier 003097,CZ,Prague,14,CZ100003097,True
SUP003098,Supplier 003098,CZ,Ostrava,45,CZ100003098,True
SUP003099,Supplier 003099,DE,Berlin,14,DE100003099,True
SUP003100,Supplier 003100,DE,Berlin,60,DE100003100,True
SUP003101,Supplier 003101,CZ,Brno,60,CZ100003101,True
SUP003102,Supplier 003102,DE,Berlin,45,DE100003102,True
SUP003103,Supplier 003103,AT,Vienna,45,AT100003103,True
SUP003104,Supplier 003104,CZ,Prague,30,CZ100003104,True
SUP003105,Supplier 003105,SK,Bratislava,30,SK100003105,True
SUP003106,Supplier 003106,DE,Munich,14,DE100003106,True
SUP003107,Supplier 003107,CZ,Brno,45,CZ100003107,True
SUP003108,Supplier 003108,CZ,Brno,45,CZ100003108,True
SUP003109,Supplier 003109,CZ,Ostrava,14,CZ100003109,True
SUP003110,Supplier 003110,DE,Berlin,14,DE100003110,True
SUP003111,Supplier 003111,PL,Warsaw,60,PL100003111,True
SUP003112,Supplier 003112,AT,Vienna,45,AT100003112,True
SUP003113,Supplier 003113,CZ,Prague,60,CZ100003113,True
SUP003114,Supplier 003114,CZ,Prague,45,CZ100003114,True
SUP003115,Supplier 003115,AT,Vienna,60,AT100003115,True
SUP003116,Supplier 003116,DE,Berlin,14,DE100003116,True
SUP003117,Supplier 003117,PL,Warsaw,14,PL100003117,True
SUP003118,Supplier 003118,SK,Bratislava,45,SK100003118,True
SUP003119,Supplier 003119,PL,Warsaw,45,PL100003119,True
SUP003120,Supplier 003120,CZ,Ostrava,45,CZ100003120,True
SUP003121,Supplier 003121,DE,Berlin,60,DE100003121,True
SUP003122,Supplier 003122,SK,Bratislava,60,SK100003122,True
SUP003123,Supplier 003123,CZ,Brno,30,CZ100003123,True
SUP003124,Supplier 003124,DE,Munich,45,DE100003124,True
SUP003125,Supplier 003125,CZ,Prague,45,CZ100003125,True
SUP003126,Supplier 003126,AT,Vienna,30,AT100003126,True
SUP003127,Supplier 003127,CZ,Brno,14,CZ100003127,True
SUP003128,Supplier 003128,DE,Berlin,45,DE100003128,True
SUP003129,Supplier 003129,CZ,Brno,60,CZ100003129,True
SUP003130,Supplier 003130,AT,Vienna,30,AT100003130,True
SUP003131,Supplier 003131,DE,Berlin,14,DE100003131,True
SUP003132,Supplier 003132,DE,Munich,45,DE100003132,True
SUP003133,Supplier 003133,AT,Vienna,45,AT100003133,True
SUP003134,Supplier 003134,SK,Bratislava,60,SK100003134,True
SUP003135,Supplier 003135,AT,Vienna,45,AT100003135,True
SUP003136,Supplier 003136,PL,Warsaw,30,PL100003136,True
SUP003137,Supplier 003137,CZ,Prague,30,CZ100003137,True
SUP003138,Supplier 003138,PL,Warsaw,30,PL100003138,True
SUP003139,Supplier 003139,PL,Warsaw,45,PL100003139,True
SUP003140,Supplier 003140,AT,Vienna,14,AT100003140,True
SUP003141,Supplier 003141,SK,Bratislava,45,SK100003141,True
SUP003142,Supplier 003142,PL,Warsaw,30,PL100003142,True
SUP003143,Supplier 003143,SK,Bratislava,30,SK100003143,True
SUP003144,Supplier 003144,DE,Munich,60,DE100003144,True
SUP003145,Supplier 003145,AT,Vienna,45,AT100003145,True
SUP003146,Supplier 003146,CZ,Brno,30,CZ100003146,True
SUP003147,Supplier 003147,AT,Vienna,45,AT100003147,True
SUP003148,Supplier 003148,DE,Munich,30,DE100003148,True
SUP003149,Supplier 003149,DE,Munich,30,DE100003149,True
SUP003150,Supplier 003150,AT,Vienna,30,AT100003150,True
SUP003151,Supplier 003151,CZ,Brno,30,CZ100003151,True
SUP003152,Supplier 003152,SK,Bratislava,14,SK100003152,True
SUP003153,Supplier 003153,SK,Bratislava,45,SK100003153,True
SUP003154,Supplier 003154,PL,Warsaw,60,PL100003154,True
SUP003155,Supplier 003155,AT,Vienna,60,AT100003155,True
SUP003156,Supplier 003156,CZ,Prague,30,CZ100003156,True
SUP003157,Supplier 003157,CZ,Ostrava,45,CZ100003157,True
SUP003158,Supplier 003158,CZ,Ostrava,14,CZ100003158,True
SUP003159,Supplier 003159,DE,Munich,45,DE100003159,True
